@relation creditcard_3000_for_smote-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}

@data
61399,-1.151978,1.334735,2.270477,1.278832,0.233181,-0.20787,0.595852,0.063435,-1.257493,0.450505,1.176951,0.472524,-0.032485,0.112183,-0.656077,1.166557,-1.1673,0.157095,-1.309172,-0.210527,-0.014424,-0.369495,-0.014893,0.480507,-0.266466,-0.4791,-0.353378,0.149584,0.84,0
52641,-0.309441,0.927848,1.176288,-0.563284,1.104889,0.739662,0.791878,0.007822,-0.629962,-0.014381,0.633031,0.927433,1.534084,-0.200678,0.376044,0.350525,-1.043228,-0.060823,0.451852,0.282282,-0.273309,-0.477718,-0.227637,-1.322854,-0.094585,0.134657,0.121575,-0.126374,3.59,0
41246,-0.630325,0.631727,1.529346,1.086076,0.496175,-0.447678,0.396805,0.087164,-0.595286,-0.198077,-0.453236,-0.727983,-1.207994,0.64574,1.664479,-0.689414,0.318204,-0.142027,0.436484,0.052047,0.163065,0.382197,-0.165133,0.061251,0.048014,-0.173703,0.119144,0.11696,8.79,0
15817,-4.641893,2.902086,-1.572939,2.507299,-0.871783,-1.040903,-1.593901,-3.254905,1.908963,1.077418,3.338502,-6.54261,1.099536,-3.266476,1.014728,-4.842383,-5.269876,-2.344669,1.959224,-0.465679,1.963597,-0.217414,-0.54934,0.645545,-0.354558,-0.611764,-3.90808,-0.671248,11.39,1
41789,0.900462,-0.692525,1.547844,1.569925,-1.408809,0.597998,-1.075756,0.471109,1.528116,-0.209077,-1.11209,-0.61966,-2.101014,-0.180646,0.652326,0.073033,0.095426,0.175284,-0.810803,-0.117221,0.231432,0.671785,-0.133359,0.064852,0.285275,-0.147014,0.082568,0.050587,99.26,0
139617,-0.738646,0.919955,-1.74294,-1.731531,2.486131,3.379065,0.067016,1.302443,-0.074921,-0.206497,-0.310339,0.193675,-0.298983,0.556312,0.036441,-0.047621,-0.338048,-0.826373,-0.230539,-0.019265,-0.25649,-0.739883,0.254336,0.684874,-0.375551,0.160996,0.147349,0.063134,29.99,0
57465,-0.39663,0.830393,1.14129,-0.259277,0.331023,0.009414,0.479818,0.241213,-0.032466,-0.296537,-1.277366,-1.33185,-1.890881,0.527865,1.38594,0.247053,-0.302735,-0.275999,-0.0151,-0.037419,-0.278701,-0.802231,-0.069312,-0.842023,-0.224008,0.159745,0.267013,0.104661,4.26,0
84783,-1.829883,1.906028,-0.603694,-1.63396,2.277911,3.281696,0.25503,0.794535,0.956991,2.11619,0.067486,-0.274314,-0.086516,-0.410142,1.174988,0.29656,-1.057111,-0.040336,0.180206,1.187339,-0.543393,-1.027653,0.009943,0.953903,0.304741,0.090434,0.834451,0.329858,1.98,0
162444,0.006585,0.975617,-0.336451,-0.393635,0.927232,-0.752503,0.963947,-0.092364,-0.364048,-0.863428,0.75113,-0.140319,-0.882676,-0.427713,0.127746,0.24967,0.191034,1.341212,0.260257,-0.120581,0.36355,1.119337,-0.287233,-0.474135,-0.510949,-0.152884,0.225587,0.228469,8.29,0
166634,0.149165,1.143612,-0.30574,0.710407,0.217881,-0.885415,0.570621,0.157455,-0.569941,-0.371958,-0.892272,0.567212,0.986769,0.477913,0.307531,-0.017862,-0.466735,-0.00673,-0.509906,-0.244052,0.328346,0.93748,0.004881,-0.004769,-0.32541,-0.581093,-0.047323,-0.060435,14.17,0
59385,-7.626924,-6.97642,-2.077911,3.416754,4.458758,-5.080408,-6.578948,1.760341,-0.599509,-4.001742,2.611762,-2.210691,0.145323,-5.281678,-1.446227,-2.342178,-4.442082,-0.812202,0.254772,2.87526,1.224795,-0.656639,-0.330811,-0.078946,0.270306,0.431119,0.821381,-1.056088,18.98,1
47268,-1.579816,-1.228171,1.659379,-1.799979,-0.548392,0.235774,0.537291,0.382023,1.140974,-1.869569,0.681967,0.418452,-1.321969,0.164642,0.319192,-0.158134,-0.478979,0.861432,-0.185719,0.54593,0.47753,0.819111,0.402466,-0.339734,0.374129,-0.665667,0.033585,0.123321,287,0
131323,-0.092474,0.633665,-0.272109,-0.354503,0.735449,-1.154367,0.797081,-0.019055,0.15033,-0.801075,-0.489574,-0.715536,-1.526977,-0.681133,-0.054257,0.210012,0.672014,-0.256149,-0.46441,0.015917,-0.290355,-0.863394,0.27519,0.939723,-0.525803,0.09363,0.200099,0.091515,26.99,0
56806,0.016828,2.400826,-4.22036,3.462217,-0.624142,-1.294303,-2.986028,0.751883,-1.606672,-5.974925,3.264922,-5.095032,0.307808,-10.018106,0.273283,-3.562534,-4.377106,-1.792635,0.080281,0.590418,0.285832,-0.771508,-0.2652,-0.873077,0.939776,-0.219085,0.874494,0.470434,1,1
144965,-1.110072,1.803838,-0.84354,1.028446,0.233067,-0.890831,0.71829,0.496843,-0.807525,-0.224498,-1.474883,0.036671,-0.416063,1.106146,-0.333746,-0.947792,0.506475,-0.248009,0.782943,-0.245995,0.211819,0.603125,-0.178841,-0.072624,0.050642,-0.389287,-0.048501,0.063323,17.52,0
74847,-0.92733,0.795986,0.564448,0.807589,-0.925791,-0.542717,-0.348791,0.366898,0.060133,0.645831,0.171739,0.232003,0.263621,0.390811,2.437127,-0.858845,0.946811,-0.509448,1.860645,0.1375,0.050515,0.497082,0.623363,0.468339,-1.71625,1.043496,0.282062,0.303022,28.8,0
139816,-0.395582,-0.751792,-1.984666,-0.203459,1.903967,-1.430289,-0.076548,-0.99226,0.756307,0.21763,0.253931,-0.075707,-2.215525,1.065262,-0.775503,-0.911031,-0.223768,0.76837,0.477521,-1.027716,1.377515,2.151787,0.189225,0.772943,-0.872443,-0.200612,0.356856,0.032113,0.69,1
70285,-0.863399,0.263193,2.738835,-0.052158,0.264455,0.257293,0.457361,-0.107048,0.509739,-0.228237,0.47892,0.364323,-0.599613,-0.702611,-1.080653,0.416429,-1.099471,0.613431,-0.425182,-0.051537,-0.05219,0.236782,-0.225977,-0.025584,0.092544,-0.630587,-0.335257,-0.334626,9.99,0
53986,1.210387,-0.2801,1.007906,0.764203,-0.977192,-0.057364,-0.723652,0.180297,1.171509,-0.200407,-1.410309,-0.448765,-1.233357,-0.164401,0.385559,0.371977,-0.2769,0.094027,0.155436,-0.167122,-0.138558,-0.274075,-0.016482,-0.116088,0.273473,0.352217,0.006914,0.019671,11.5,0
158283,1.979679,-0.052842,-0.79828,0.428577,-0.319675,-1.200746,0.125398,-0.250343,0.173161,0.227666,1.540689,1.559302,0.34312,0.413836,-0.75239,-0.094875,-0.360275,-0.614907,0.219968,-0.201592,-0.195068,-0.445016,0.391755,0.561444,-0.388159,0.141941,-0.070824,-0.063372,1.98,0
49621,-5.276243,4.293501,-2.963977,-1.300333,-3.19263,-1.033199,-3.135232,4.29549,-0.928286,-0.96622,0.151857,2.532838,0.750409,2.906765,-0.390792,1.447209,0.996933,-0.15572,-0.939808,-0.638937,0.410755,-0.108408,0.55321,0.034821,0.076458,0.754603,-1.32427,-0.318919,1.46,0
35948,-1.390888,1.108212,0.792694,0.546424,-0.077231,0.830382,1.224144,-0.176081,0.030617,1.099321,1.654369,0.069947,-1.112423,0.27295,1.073243,-0.756808,-0.003069,-0.280583,-0.024675,-0.124717,0.101799,0.760062,-0.154344,-0.284949,-0.427507,-0.351595,-0.212252,0.138582,146,0
165291,-2.342739,1.044405,0.58834,1.955918,-0.526112,1.284655,-1.434791,-1.85553,-0.763703,-0.511065,-1.432828,-0.323388,-0.404828,0.990799,2.324462,-0.079758,0.518951,0.714563,2.277769,0.457208,-1.443818,0.006506,0.153095,0.2201,0.033346,-0.413159,-0.321439,-0.486273,57,0
37951,1.200316,-0.631953,0.429644,0.252412,-0.581116,0.635516,-0.686087,0.093528,-0.820544,0.797858,-0.055762,0.992733,1.663891,-0.371462,-0.434387,-0.964043,-0.806628,2.156532,-0.416037,-0.271695,-0.210779,-0.09125,-0.286319,-0.820531,0.66726,-0.178912,0.067709,0.027069,79,0
96018,2.047246,0.249497,-1.654144,0.742906,0.219339,-1.394131,0.105874,-0.388903,2.032949,-0.864076,0.43857,-3.021317,0.595304,0.812349,0.338452,0.217946,1.299464,0.881337,-0.690773,-0.309599,0.031047,0.462933,-0.003227,-0.245795,0.187775,-0.129434,-0.032335,-0.038082,7.4,0
70037,-0.150177,0.764986,1.090827,-0.319956,0.685112,-1.263774,0.984978,-0.452097,-0.320256,-0.578787,-0.082022,0.693592,1.486325,-0.877789,0.135239,0.489781,-0.525963,-0.389527,-0.869695,0.029535,-0.120016,-0.184064,0.193763,0.368854,-1.257465,-0.296127,0.032778,0.029941,0.99,0
121269,-0.188872,1.089024,-0.850507,-0.554701,0.612645,-0.573112,0.536417,0.352643,0.048621,-0.476117,-1.705006,-0.818077,-1.260317,0.985672,0.697344,-0.152165,-0.359947,0.46931,0.158247,-0.1904,0.363244,1.096648,-0.082073,0.26713,-0.749741,-0.215219,0.3742,0.258808,0.79,0
25357,-2.641511,2.275894,-1.80161,-2.602166,1.039991,2.896526,-1.199,2.308786,0.609913,0.579551,-0.544203,0.346373,0.116709,0.588878,0.67373,1.212341,-0.738065,0.092436,-0.584754,0.578502,-0.209507,-0.727432,0.182467,1.003039,0.287009,0.773276,0.431035,0.235756,0.77,0
79816,-0.200735,2.133887,-2.589885,1.609771,0.257506,-1.363275,-0.061534,0.957516,-0.492386,-1.15136,2.234866,-0.455848,-2.047547,-2.360991,0.75899,0.992579,3.35976,1.780302,-0.585031,-0.141887,-0.022042,-0.095906,0.274144,-0.178647,-0.551792,-0.385536,0.116607,-0.070261,4.49,0
59777,-8.257111,-4.814461,-5.365307,1.20423,-3.34742,-1.331601,-1.967893,1.295438,-1.674415,-3.426052,0.144563,-4.283529,-0.240895,-3.65749,0.923105,0.844221,-3.948312,-1.807516,0.105879,-1.233987,0.43639,-0.077553,-3.091624,-0.390201,-0.288689,-0.340004,0.039819,-1.0079,319.2,1
42466,-0.611946,1.042629,0.573792,0.2101,0.352318,0.363397,0.205602,0.708696,-0.698081,-0.467886,0.159038,-0.350365,-1.608277,1.091067,0.464774,0.319359,-0.441546,0.588008,0.036283,-0.284664,0.148044,0.211769,-0.245754,-0.900445,0.235197,-0.294061,-0.087657,-0.061514,11.75,0
74397,1.332492,-0.018938,-0.107435,-0.278767,0.03942,-0.095857,-0.15344,-0.028218,0.000822,0.04196,0.407343,0.621478,0.533025,0.261451,0.394722,0.761574,-1.003283,0.513723,0.652199,-0.003732,0.040133,0.154785,-0.231486,-0.74203,0.540331,1.169004,-0.084505,-0.020271,3.28,0
64443,1.079524,0.872988,-0.30385,2.755369,0.301688,-0.350284,-0.042848,0.246625,-0.779176,-0.157696,1.928568,-0.935863,-2.431446,-1.633472,0.534337,1.425606,1.593529,1.178468,-1.568698,-0.252115,-0.023255,-0.158601,-0.038806,-0.060327,0.358339,0.076984,0.018936,0.060574,0,1
139767,0.467992,1.100118,-5.607145,2.204714,-0.578539,-0.1742,-3.454201,1.102823,-1.065016,-5.416037,4.497929,-5.01961,-1.019691,-7.914989,0.669648,-4.472014,-5.856998,-2.243178,-0.173814,0.589575,0.983481,0.899876,-0.285103,-1.929717,0.319869,0.170636,0.851798,0.372098,120.54,1
133771,-1.241267,-0.699295,3.235116,-0.796221,-0.66284,1.264525,0.103619,0.119043,1.715395,-0.851659,-0.446455,0.425877,-0.842424,-1.645438,-2.60653,0.199564,-0.668327,0.614149,0.109468,0.055528,0.012302,0.652719,-0.440936,-0.256215,0.450552,0.713386,-0.405589,-0.350665,135.69,0
156212,-0.149202,0.392106,0.122059,-0.244278,0.765068,-0.055381,1.054033,-0.591893,1.096996,-0.507218,-1.074675,0.035571,0.292471,-2.402164,-1.543051,-0.385619,0.599656,0.138075,-0.090213,-0.120372,0.102279,1.048822,-0.216147,0.689629,0.032499,0.664253,-0.668359,-0.426517,46,0
132741,0.192192,0.926121,-0.733504,-0.708695,1.17949,-0.367014,0.863351,0.031346,0.18839,-0.805243,-1.499641,-0.998492,-1.114536,-0.807752,-0.002759,0.542499,0.230414,0.083517,-0.019405,-0.04606,-0.398409,-1.045949,0.025528,-0.226027,-0.381933,0.166385,0.216809,0.073657,2.69,0
150023,1.834046,-1.967143,0.731795,-0.197596,-2.37173,0.364442,-1.96833,0.313631,1.72783,0.334835,-1.797802,-0.302381,-0.53082,-1.585083,-1.72543,0.73116,0.770931,-1.026663,0.855647,0.121811,0.348116,1.220744,0.034883,0.114434,-0.30462,0.009849,0.070092,-0.015074,120,0
134769,-0.967767,2.098019,-5.222929,6.514573,-4.187674,2.114178,0.948701,-2.448427,-3.203666,-3.074034,1.051486,-3.474863,0.573371,-5.254253,-0.326388,-1.848598,-2.421536,-0.833345,0.952141,1.147204,-0.843268,0.796739,1.314312,-0.352887,-1.770706,0.098133,0.956769,0.162777,925.31,1
125801,1.887344,-1.366881,-0.076858,-0.792159,-0.814505,1.669474,-1.762856,0.629979,0.070929,0.876294,0.795834,0.63177,0.60002,-0.183449,1.457356,-0.951559,-0.309986,1.146179,-1.955158,-0.554131,-0.009516,0.531329,0.309947,-1.633341,-0.896106,0.709514,0.058992,-0.050231,45.9,0
39607,-2.457284,-6.20837,-1.997703,1.251932,-2.1329,0.456995,2.335032,-0.384962,-0.115378,-0.937444,1.290069,0.478227,-0.592763,1.100487,0.968833,0.508974,-0.243683,-0.00092,-0.382683,3.750285,0.974168,-1.58588,-1.585928,-0.18157,-0.622555,0.678623,-0.442699,0.318217,1915.01,0
159215,-1.505074,3.638911,-4.232449,5.407793,3.298973,-1.292752,1.344718,0.001067,-2.996902,-1.420717,0.650299,-1.838049,1.325356,-7.63177,1.296301,2.390958,6.415214,3.697769,0.403977,0.072422,-0.208721,-0.443729,-0.175401,-1.652306,-0.090391,0.494939,-0.886637,0.320725,0.77,0
119053,1.877071,0.425336,0.299752,3.819108,-0.223328,0.095501,-0.350074,0.057221,-0.512541,1.363301,-1.137421,0.084823,0.48985,-0.193863,-0.455721,1.290008,-0.980832,-0.412362,-1.589903,-0.265422,-0.196885,-0.527586,0.439004,-0.03551,-0.554304,-0.384345,0.013197,-0.024571,1,0
56047,-0.294389,1.356653,1.198912,1.797715,0.926226,0.079116,1.019561,-0.08223,-1.319435,0.160196,-1.570889,-0.158837,0.728567,-0.109667,-0.69172,0.226502,-0.593089,-0.21803,-0.233404,-0.046504,-0.020953,0.042368,-0.393596,-0.430236,0.394679,0.096069,0.037014,0.046051,0.76,0
140071,1.797639,-0.718467,-0.441685,0.387967,-0.862138,-0.70625,-0.403229,-0.160113,1.002921,-0.003207,-0.780807,0.447694,0.627616,-0.142477,0.847381,0.544164,-0.683265,0.048232,-0.394205,0.074167,0.246706,0.62141,0.080627,0.046171,-0.370252,0.640084,-0.05421,-0.028457,120,0
140399,1.829346,-0.093736,-2.412732,0.766944,0.582415,-0.825129,0.384655,-0.229645,0.918944,-1.068698,-0.722847,-0.211519,-0.570631,-1.900407,-0.072985,0.167849,1.470118,0.597837,0.014515,0.051542,-0.131126,-0.393467,-0.030449,0.299797,0.187085,-0.322035,-0.013397,0.014067,122.44,0
41181,-7.334341,4.960892,-8.45141,8.174825,-7.237464,-2.382711,-11.508842,4.635798,-6.55776,-11.519861,6.455828,-13.380222,0.545279,-13.026864,-0.453595,-13.251542,-22.883999,-9.287832,4.038231,0.723314,2.153755,0.033922,-0.014095,0.62525,-0.05339,0.164709,1.411047,0.315645,11.38,1
42995,-1.454183,-0.372827,1.761105,-2.880798,0.085339,-1.458554,0.809924,0.004212,0.74112,-2.175355,0.031909,0.19529,-0.961565,0.315397,0.890862,-0.1611,-0.321272,-0.823304,-1.190905,0.087789,-0.099295,-0.725947,0.22368,0.341945,0.31534,-0.497748,-0.056509,0.068817,109.31,0
120958,-0.43118,-0.48084,-0.202277,-2.870799,2.506521,3.674092,0.103756,0.742534,-1.112585,0.045216,-0.48798,-0.473593,-0.088044,-0.168412,-0.153401,-1.379546,-0.585304,0.856732,-1.564442,-0.283811,-0.354678,-0.605389,0.041761,0.680298,-0.278938,0.401395,-0.089213,-0.087289,58.92,0
153609,1.977854,0.284694,-1.402759,1.631898,0.279958,-0.827927,0.197917,-0.2509,0.602891,-0.35963,-0.74414,0.515401,0.405883,-1.27198,-0.575918,-0.168041,0.741613,0.090919,-0.450923,-0.216933,0.046131,0.491461,-0.016576,-0.157639,0.341251,-0.455671,0.044007,-0.022941,6.99,0
28625,-27.848181,15.598193,-28.923756,6.418442,-20.346228,-4.828202,-19.210896,18.329406,-3.668735,-8.009159,4.303096,-6.00866,1.138969,-5.580447,-0.110737,-5.491073,-11.588544,-4.71542,0.734573,1.697856,1.802149,-2.062934,-1.269843,0.165409,1.999499,-0.211059,1.324809,0.38809,99.99,1
110087,1.934946,0.650678,-0.286957,3.987828,0.316052,-0.099449,-0.021483,-0.172327,0.50873,1.072955,-0.427567,-2.777649,1.63714,1.57108,-1.445367,0.90865,-0.122016,-0.10411,-1.684022,-0.344452,-0.173602,-0.190974,0.219976,-0.216597,-0.136692,-0.129954,-0.050077,-0.051082,1,1
145897,-0.023926,-0.532974,0.902492,-1.995868,-0.407336,-0.95057,0.192139,-0.167703,2.078375,-1.240985,-1.239294,-0.753252,-2.069305,0.019882,1.082283,-0.754442,-0.140706,0.684816,0.82769,-0.010807,0.382606,1.366797,0.03599,-0.000269,-1.072604,-0.184855,0.107212,0.03684,49.98,0
74284,-0.735214,1.063903,0.885522,0.064412,-0.098607,-0.081495,0.196669,0.49389,0.044372,-0.672459,-1.876001,0.027168,0.031307,-0.034752,-0.632645,-0.134014,-0.040962,-0.065913,0.637889,-0.009564,-0.032079,0.118594,-0.227387,-0.390586,0.000375,0.416911,0.231096,0.130368,10,0
162307,0.007229,0.74099,0.130274,-0.780483,0.601235,-0.579587,0.896575,-0.013752,-0.216743,-0.236189,0.351705,0.473781,-0.42216,0.369978,-1.028435,0.238155,-0.777781,-0.070748,0.353336,-0.019941,-0.233295,-0.566143,0.036647,-0.426005,-0.477403,0.146139,0.236694,0.083222,11.99,0
136181,1.979781,-0.140372,-3.09083,0.271226,2.915221,3.309011,0.035839,0.667343,0.04245,0.271515,-0.254493,0.32674,-0.400217,0.727557,-0.14484,-0.750249,-0.269993,-0.689826,-0.283565,-0.168914,0.055994,0.213071,0.010282,0.708561,0.502361,-0.474254,-0.002895,-0.064011,31.65,0
93879,-12.833631,7.50879,-20.491952,7.46578,-11.575304,-5.140999,-14.020564,8.33212,-4.337713,-15.563791,7.61082,-15.592323,0.504789,-13.247889,-0.796526,-10.342328,-16.044524,-5.882136,1.573698,-1.378923,2.966842,0.615344,-0.766495,0.431261,-0.104975,-0.010091,-2.400811,-0.720557,104.03,1
9685,-0.927382,1.44484,1.722625,3.170964,0.036136,0.046044,-0.107062,0.490333,-0.468813,0.349521,2.11585,-1.241847,2.773973,1.799965,-1.16999,-0.192432,0.918368,0.380097,1.040053,0.266948,-0.158582,-0.216769,0.032966,0.491605,-0.442814,-0.027481,0.266422,0.090895,6.03,0
19907,1.358551,-0.59728,0.434695,-0.365744,-0.765204,-0.11425,-0.781883,-0.034653,1.008078,0.100622,0.089011,-3.388943,0.758703,1.169138,-0.84068,0.406467,1.615521,-1.706595,0.516483,-0.059021,-0.172989,-0.19159,-0.033072,-0.333623,0.473193,-0.22913,-0.005117,-0.000462,20,0
81145,-0.335761,0.781974,1.218057,0.925275,0.236375,0.087252,0.698815,0.057747,-0.52554,-0.242282,-0.768014,-0.474767,-0.397525,0.360286,1.364297,-0.368904,-0.06499,0.011248,0.068405,0.059347,0.274933,0.780386,-0.091091,-0.277324,-0.270885,-0.191324,0.176306,0.162054,55.49,0
7526,0.00843,4.137837,-6.240697,6.675732,0.768307,-3.35306,-1.631735,0.154612,-2.795892,-6.187891,5.664395,-9.854485,-0.306167,-10.691196,-0.638498,-2.041974,-1.129056,0.116453,-1.934666,0.488378,0.364514,-0.608057,-0.539528,0.12894,1.488481,0.507963,0.735822,0.513574,1,1
54576,-0.239203,-0.015397,1.212932,-1.083286,-0.084526,0.501254,1.068628,-0.4015,-1.722871,0.971124,1.869982,0.397659,0.360548,-0.013661,0.665468,-2.298921,0.362708,0.117108,-0.111967,-0.239025,-0.660394,-1.109691,0.302868,-0.297741,-1.166213,0.591448,-0.30501,-0.327039,118.93,0
127131,-0.033141,0.960331,-0.00342,-0.350891,0.329739,-0.967276,0.937585,-0.274583,0.141334,-0.00415,-1.075906,-0.083192,-0.218,0.138724,-0.115962,-0.250263,-0.300029,-0.612678,0.442349,-0.045506,-0.204877,-0.479668,0.140433,-0.119266,-0.894251,0.142403,0.054382,0.151003,12.99,0
24522,-0.392827,1.717801,1.520008,2.98537,0.610987,-0.394148,0.930757,-0.329846,-0.612151,0.424948,0.478838,-2.865084,2.011051,1.866385,0.179707,-0.477514,0.870304,0.101293,0.733511,0.083261,-0.054099,0.076736,-0.253397,0.362304,0.109224,0.246389,-0.07273,0.103386,0.66,0
82968,-2.199574,1.902156,1.055686,1.082211,-0.421019,0.907997,-2.122043,-4.943799,-0.981009,-1.060627,-0.365814,0.62762,-0.129275,1.020427,1.619431,-0.052004,0.422405,-0.285426,0.142108,1.090884,-2.614821,0.68142,0.652223,0.008089,-0.407353,-0.544849,-0.429477,-0.052921,0.12,0
143434,-2.729482,3.312495,-4.24271,5.036985,-0.376561,-1.532462,-3.449159,1.856839,-3.623334,-5.653638,3.942316,-5.883724,-1.347814,-9.26612,-2.459556,-2.205644,-5.709087,-1.113937,-1.55653,0.164288,0.727415,-0.301432,-0.502433,-0.462309,0.510683,0.046665,0.514646,0.140999,1,1
82880,1.278481,-0.665412,0.406019,-0.661858,-1.164415,-0.725798,-0.557693,-0.050774,-0.996726,0.849491,1.099091,0.164035,-0.471278,0.431899,0.353505,-0.941742,-0.283521,1.447587,-0.475833,-0.434411,-0.423113,-0.909737,0.107881,0.330689,0.028546,0.885235,-0.070399,0.005809,43.89,0
7551,0.316459,3.809076,-5.615159,6.047445,1.554026,-2.651353,-0.746579,0.055586,-2.678679,-4.959493,6.439053,-7.520117,0.386352,-9.252307,-1.365188,-0.502362,0.784427,1.494305,-1.808012,0.388307,0.208828,-0.511747,-0.583813,-0.219845,1.474753,0.491192,0.518868,0.402528,1,1
70513,-8.994526,-11.988615,-3.63687,1.262875,4.254653,0.955265,0.586072,1.314979,-0.417925,-1.625386,-0.786155,0.327615,0.452775,1.114833,-0.00252,0.592829,-0.502306,0.620864,-0.384376,5.536815,1.588511,-0.945207,3.125675,0.989671,0.161353,0.718856,-0.139124,-1.074594,1396,0
84204,-0.937843,3.462889,-6.445104,4.932199,-2.233983,-2.291561,-5.695594,1.338825,-4.322377,-8.099119,7.182967,-9.445943,-0.31462,-12.991466,-0.136359,-6.367524,-12.734394,-3.84513,1.007667,1.129532,1.06655,-0.521657,-0.319917,-0.405859,0.906802,1.165784,1.374495,0.729889,0,1
55760,-6.003422,-3.930731,-0.007045,1.714669,3.414667,-2.329583,-1.901512,-2.746111,0.887673,-0.049233,-0.153131,-0.81431,-1.894796,-0.831483,1.387289,1.188907,0.536817,-0.051403,-1.231386,-4.128186,1.101671,-0.992494,-0.698259,0.139898,-0.205151,-0.472412,1.775378,-0.104285,311.91,1
56983,-0.312766,-0.021295,1.414436,-0.335501,-0.406045,0.891306,0.199505,0.175929,-1.366295,0.317462,-0.260948,0.501091,1.307133,-0.434118,-0.616999,-1.027489,-0.786754,2.383756,-0.276446,-0.157144,-0.124943,0.082848,-0.113906,-0.85236,0.290348,-0.213531,0.068617,0.026657,110.98,0
37435,1.098214,-0.734338,0.765127,-1.195468,-1.338732,-0.859563,-0.476122,-0.140441,1.774237,-1.231395,-0.228696,1.281553,1.107509,-0.419691,1.229601,-0.457588,-0.136188,0.087234,0.641307,0.168935,0.17979,0.633261,-0.197272,0.500582,0.488609,0.101099,0.035202,0.04137,94.05,0
52078,-0.869374,1.28269,1.022214,1.389296,-0.466754,-0.46049,0.302802,0.405874,-0.231977,-0.150485,-1.160556,-0.331552,-1.122148,0.478607,0.056,-0.759591,0.571924,-0.072818,1.086725,-0.041127,-0.021299,0.052337,-0.137614,0.383916,-0.04764,-0.260341,0.167499,0.11688,24.72,0
139155,2.247566,-0.603016,-1.588078,-0.988302,-0.065768,-0.782511,-0.190025,-0.36111,-0.612328,0.758014,-0.834004,-0.070785,1.091523,-0.247324,-0.354793,0.695765,0.203417,-1.852975,0.946819,0.051867,0.012893,0.082399,0.176477,0.508374,0.078471,-0.299579,-0.039727,-0.056735,15,0
137363,-1.136466,0.993651,-0.22732,-1.084306,1.752104,1.879297,0.520433,0.777343,-0.561185,-1.03061,-0.706894,0.840805,1.115578,0.246604,0.474082,-1.286569,0.768662,-2.49509,-1.065438,-0.274478,-0.032542,-0.071493,-0.015945,-1.269778,-0.268364,0.394606,-0.277641,0.062518,19.91,0
90623,-2.698516,-2.089935,2.222881,4.985109,3.050657,1.40221,-1.803453,1.008841,-0.441115,1.083209,1.314616,-3.41007,0.299403,2.146238,0.995949,-0.208942,1.186648,0.60762,0.214715,1.107186,0.457572,0.493127,0.564139,-1.762396,0.087926,0.644512,-0.028264,0.128016,162.32,0
108145,-0.516297,0.380375,1.580863,-0.413432,0.476982,-0.818496,0.135803,-0.06292,1.735259,-1.350529,0.080177,-2.183967,1.919038,1.395402,-0.095786,0.066265,0.032936,0.340953,-0.517948,-0.096061,-0.119336,-0.13239,0.101968,-0.124637,-0.733079,-1.038343,0.201894,0.208731,2.12,0
84059,-0.898729,0.577704,0.39471,-2.264629,2.371128,3.398563,0.082311,0.918728,-0.038637,-0.771989,-0.448664,-0.222776,-0.125834,-0.072242,0.251717,1.428064,-1.700084,0.280006,-1.508575,-0.186836,-0.019908,-0.394075,-0.081979,0.984149,-0.133407,-0.142177,-0.196649,0.107822,16.65,0
128858,-2.469037,0.676538,0.629043,-0.459141,-0.078401,1.375698,-1.443675,1.921542,-0.36535,-1.190841,0.385298,0.653947,-0.849024,1.056122,0.541475,-0.186206,0.787664,-0.410644,-0.462666,-0.601086,0.423626,0.932621,-0.593074,-1.336875,0.237743,0.902846,-0.438117,-0.353062,5.45,0
126909,1.989246,0.129153,-1.687316,1.390255,0.423684,-1.142865,0.686168,-0.435685,0.231961,0.25698,-1.179155,0.179272,-0.373968,0.555215,-0.535448,-0.626981,-0.227396,-0.499431,-0.104867,-0.238372,0.051058,0.295542,-0.051761,-0.107257,0.476744,-0.488195,-0.024706,-0.057992,38.92,0
44393,-4.617461,3.663395,-5.297446,3.88096,-3.263551,-0.918547,-5.715262,0.83104,-2.457034,-5.726817,3.525726,-6.489112,-1.012791,-7.052311,0.784445,-6.773977,-8.58807,-4.510892,1.147878,-0.346456,2.698175,-0.027081,0.366775,-0.123011,-0.300457,-0.239996,-0.183463,-0.07336,1,1
116172,-0.050754,0.775678,-0.092696,-0.186689,1.002645,-1.076702,1.10638,-0.480429,0.220775,-1.051935,-0.488407,0.156639,0.565291,-2.232494,-0.869809,-0.053174,1.018351,0.085076,-0.373349,-0.070349,0.012013,0.5099,-0.119058,-0.066762,-0.149794,0.529428,-0.234215,-0.176351,1,0
